source_row_id,state_code,city_name,normalized_city_name,centre_area,rate_zone_code,surcharge_code,surcharge_type,surcharge_amount_minor
1364,IM,ACHIARA,ACHIARA,OWERRI,21,524,E,500000
1365,IM,ACHINGALA,ACHINGALA,OWERRI,21,524,E,500000
1540,IM,AFIKPO,AFIKPO,OWERRI,21,629,R,700000
1366,IM,AFOR AJALA,AFORAJALA,OWERRI,21,524,E,500000
1367,IM,AFOR EGBU,AFOREGBU,OWERRI,21,524,E,500000
1368,IM,AFOR ISIAGU,AFORISIAGU,OWERRI,21,524,E,500000
1370,IM,AFOR-ISIOKPO,AFORISIOKPO,OWERRI,21,524,E,500000
1369,IM,AFOR UMUEZE,AFORUMUEZE,OWERRI,21,524,E,500000
1371,IM,AJUTAKWU,AJUTAKWU,OWERRI,21,524,E,500000
1372,IM,AKAEZE,AKAEZE,OWERRI,21,524,E,500000
1373,IM,AKATTA,AKATTA,OWERRI,21,524,E,500000
1374,IM,AKOKWA,AKOKWA,OWERRI,21,524,E,500000
1375,IM,AKPODIM,AKPODIM,OWERRI,21,524,E,500000
1376,IM,AKWAKUMA TOWN,AKWAKUMATOWN,OWERRI,21,524,E,500000
1377,IM,AMAFOR CHAJI,AMAFORCHAJI,OWERRI,21,524,E,500000
1378,IM,AMAIGBO,AMAIGBO,OWERRI,21,524,E,500000
1379,IM,AMAINYI,AMAINYI,OWERRI,21,524,E,500000
1380,IM,AMAINYINTE,AMAINYINTE,OWERRI,21,524,E,500000
1381,IM,AMAIYI UKWU,AMAIYIUKWU,OWERRI,21,524,E,500000
1382,IM,AMALA,AMALA,OWERRI,21,524,E,500000
1383,IM,AMANATOR,AMANATOR,OWERRI,21,524,E,500000
1384,IM,AMANO,AMANO,OWERRI,21,524,E,500000
1385,IM,AMAOKPALA,AMAOKPALA,OWERRI,21,524,E,500000
1386,IM,AMARAKA,AMARAKA,OWERRI,21,524,E,500000
1387,IM,AMASIRI,AMASIRI,OWERRI,21,524,E,500000
1388,IM,AMAUZARI,AMAUZARI,OWERRI,21,524,E,500000
1389,IM,AMAUZU IKPAKWU,AMAUZUIKPAKWU,OWERRI,21,524,E,500000
1390,IM,AMIRI,AMIRI,OWERRI,21,524,E,500000
1391,IM,AMUCHA,AMUCHA,OWERRI,21,524,E,500000
1392,IM,AMUMARA,AMUMARA,OWERRI,21,524,E,500000
1393,IM,AMURE OTANCHARA,AMUREOTANCHARA,OWERRI,21,524,E,500000
1394,IM,AMURIE-OHAJI,AMURIEOHAJI,OWERRI,21,524,E,500000
1395,IM,AMUZU,AMUZU,OWERRI,21,524,E,500000
1396,IM,ANARA,ANARA,OWERRI,21,524,E,500000
1397,IM,ARONDIZUOGU,ARONDIZUOGU,OWERRI,21,524,E,500000
1398,IM,ARO-UMUAWA,AROUMUAWA,OWERRI,21,524,E,500000
1399,IM,ASAA-OHAJI,ASAAOHAJI,OWERRI,21,524,E,500000
1400,IM,ASSA-UBIRIELEM,ASSAUBIRIELEM,OWERRI,21,524,E,500000
1401,IM,ATTA,ATTA,OWERRI,21,524,E,500000
1402,IM,AWARRA,AWARRA,OWERRI,21,524,E,500000
1403,IM,AWO-IDEMILI,AWOIDEMILI,OWERRI,21,524,E,500000
1404,IM,AWOMAMA,AWOMAMA,OWERRI,21,524,E,500000
1405,IM,AWO-OGUTA,AWOOGUTA,OWERRI,21,524,E,500000
1406,IM,AYI,AYI,OWERRI,21,524,E,500000
1541,IM,Bende-Tumbaozu,BENDETUMBAOZU,OWERRI,21,629,R,700000
1407,IM,CHOKONEZE,CHOKONEZE,OWERRI,21,524,E,500000
1408,IM,DIKENAFAI,DIKENAFAI,OWERRI,21,524,E,500000
1409,IM,EBENATOR,EBENATOR,OWERRI,21,524,E,500000
1542,IM,EBIASOEGBE,EBIASOEGBE,OWERRI,21,629,R,700000
1410,IM,EDDA,EDDA,OWERRI,21,524,E,500000
1411,IM,EDENTA,EDENTA,OWERRI,21,524,E,500000
1412,IM,EGBEMA,EGBEMA,OWERRI,21,524,E,500000
1413,IM,EGBU-OGUTA,EGBUOGUTA,OWERRI,21,524,E,500000
1414,IM,EHIME,EHIME,OWERRI,21,524,E,500000
1415,IM,EKEJA-OBOWO,EKEJAOBOWO,OWERRI,21,524,E,500000
1416,IM,EKE-OBOWO,EKEOBOWO,OWERRI,21,524,E,500000
1417,IM,EKWE,EKWE,OWERRI,21,524,E,500000
1418,IM,EKWEREAZU,EKWEREAZU,OWERRI,21,524,E,500000
1419,IM,ELELEM,ELELEM,OWERRI,21,524,E,500000
1420,IM,EMEABIAM,EMEABIAM,OWERRI,21,524,E,500000
1421,IM,ENYIOGUGU,ENYIOGUGU,OWERRI,21,524,E,500000
1422,IM,ETITI,ETITI,OWERRI,21,524,E,500000
1423,IM,EZEOGBA,EZEOGBA,OWERRI,21,524,E,500000
1424,IM,EZEOMA-OPARANADIM,EZEOMAOPARANADIM,OWERRI,21,524,E,500000
1425,IM,EZIACHI-ORLU,EZIACHIORLU,OWERRI,21,524,E,500000
1426,IM,EZIALAKOHU,EZIALAKOHU,OWERRI,21,524,E,500000
1427,IM,EZIAMA OBIATO,EZIAMAOBIATO,OWERRI,21,524,E,500000
1428,IM,EZIHE,EZIHE,OWERRI,21,524,E,500000
1429,IM,EZINACH-OKIGWE,EZINACHOKIGWE,OWERRI,21,524,E,500000
1430,IM,IBEMWRO,IBEMWRO,OWERRI,21,524,E,500000
1543,IM,IBIGWE,IBIGWE,OWERRI,21,629,R,700000
1431,IM,IFE-EZINIHITTE,IFEEZINIHITTE,OWERRI,21,524,E,500000
1432,IM,IFITE OGWARI,IFITEOGWARI,OWERRI,21,524,E,500000
1433,IM,IHIOMA,IHIOMA,OWERRI,21,524,E,500000
1434,IM,IHITTE AFOREUKWU,IHITTEAFOREUKWU,OWERRI,21,524,E,500000
1437,IM,IHITTE-NANASA,IHITTENANASA,OWERRI,21,524,E,500000
1435,IM,IHITTE OGADA,IHITTEOGADA,OWERRI,21,524,E,500000
1436,IM,IHITTE OHAJI,IHITTEOHAJI,OWERRI,21,524,E,500000
1544,IM,IHITTEUBOMA,IHITTEUBOMA,OWERRI,21,629,R,700000
1438,IM,IHIUTTE EZINIHITTE,IHIUTTEEZINIHITTE,OWERRI,21,524,E,500000
1439,IM,IHUBE,IHUBE,OWERRI,21,524,E,500000
1440,IM,IHUO,IHUO,OWERRI,21,524,E,500000
1441,IM,IKEDURU,IKEDURU,OWERRI,21,524,E,500000
1442,IM,IKENAZIZI,IKENAZIZI,OWERRI,21,524,E,500000
1443,IM,IMERIENWE,IMERIENWE,OWERRI,21,524,E,500000
1444,IM,IMMERIENWE,IMMERIENWE,OWERRI,21,524,E,500000
1445,IM,ISIAGU,ISIAGU,OWERRI,21,524,E,500000
1446,IM,ISIEKENESI,ISIEKENESI,OWERRI,21,524,E,500000
1447,IM,ISIOCHI,ISIOCHI,OWERRI,21,524,E,500000
1448,IM,ISSEKKE,ISSEKKE,OWERRI,21,524,E,500000
1449,IM,ISU,ISU,OWERRI,21,524,E,500000
1450,IM,ISUNJABA,ISUNJABA,OWERRI,21,524,E,500000
1451,IM,ISUOCHI,ISUOCHI,OWERRI,21,524,E,500000
1452,IM,ITU EZINIHITTEE,ITUEZINIHITTEE,OWERRI,21,524,E,500000
1453,IM,IVOM,IVOM,OWERRI,21,524,E,500000
1454,IM,IZOMBE,IZOMBE,OWERRI,21,524,E,500000
1455,IM,LILU,LILU,OWERRI,21,524,E,500000
1456,IM,LOAJI,LOAJI,OWERRI,21,524,E,500000
1457,IM,LOGARA,LOGARA,OWERRI,21,524,E,500000
1458,IM,MBAITOLI,MBAITOLI,OWERRI,21,524,E,500000
1459,IM,MBEKE,MBEKE,OWERRI,21,524,E,500000
1460,IM,MBUTU-MBAISE,MBUTUMBAISE,OWERRI,21,524,E,500000
1461,IM,MGBIRICHI,MGBIRICHI,OWERRI,21,524,E,500000
1462,IM,MPAM,MPAM,OWERRI,21,524,E,500000
1463,IM,MUAFOR,MUAFOR,OWERRI,21,524,E,500000
1464,IM,MUAKA,MUAKA,OWERRI,21,524,E,500000
1465,IM,NAWFIJA,NAWFIJA,OWERRI,21,524,E,500000
1466,IM,NDEGWU,NDEGWU,OWERRI,21,524,E,500000
1467,IM,NDIABICHE,NDIABICHE,OWERRI,21,524,E,500000
1545,IM,NEMPI,NEMPI,OWERRI,21,629,R,700000
1468,IM,NGOR OKPALA,NGOROKPALA,OWERRI,21,524,E,500000
1470,IM,NGURU NSEKE,NGURUNSEKE,OWERRI,21,524,E,500000
1471,IM,NGWOMA OBUBE,NGWOMAOBUBE,OWERRI,21,524,E,500000
1472,IM,NKWERRE,NKWERRE,OWERRI,21,524,E,500000
1473,IM,NKWO AKPULU,NKWOAKPULU,OWERRI,21,524,E,500000
1474,IM,NKWOGU,NKWOGU,OWERRI,21,524,E,500000
1475,IM,NNEATO,NNEATO,OWERRI,21,524,E,500000
1476,IM,NSU,NSU,OWERRI,21,524,E,500000
1546,IM,OBIBIEZENA,OBIBIEZENA,OWERRI,21,629,R,700000
1477,IM,OBILE OHAJI,OBILEOHAJI,OWERRI,21,524,E,500000
1478,IM,OBITTI,OBITTI,OWERRI,21,524,E,500000
1479,IM,OBIZI,OBIZI,OWERRI,21,524,E,500000
1480,IM,OBODOUKWU,OBODOUKWU,OWERRI,21,524,E,500000
1481,IM,OBOLLO,OBOLLO,OWERRI,21,524,E,500000
1482,IM,OBORO-UMUEME-IGWA,OBOROUMUEMEIGWA,OWERRI,21,524,E,500000
1483,IM,OBOSIMA,OBOSIMA,OWERRI,21,524,E,500000
1484,IM,OBUDIAGWA,OBUDIAGWA,OWERRI,21,524,E,500000
1485,IM,ODENKUME,ODENKUME,OWERRI,21,524,E,500000
1486,IM,OGBE,OGBE,OWERRI,21,524,E,500000
1547,IM,OGBERURU,OGBERURU,OWERRI,21,629,R,700000
1487,IM,OGUTA,OGUTA,OWERRI,21,524,E,500000
1488,IM,OGWA,OGWA,OWERRI,21,524,E,500000
1489,IM,OKPALA,OKPALA,OWERRI,21,524,E,500000
1490,IM,OKPOFE,OKPOFE,OWERRI,21,524,E,500000
1491,IM,OKPOSI,OKPOSI,OWERRI,21,524,E,500000
1492,IM,OKWE,OKWE,OWERRI,21,524,E,500000
1493,IM,OKWELLE,OKWELLE,OWERRI,21,524,E,500000
1494,IM,OKWE-NA-DURU,OKWENADURU,OWERRI,21,524,E,500000
1496,IM,OKWUDOR,OKWUDOR,OWERRI,21,524,E,500000
1495,IM,OKWU URATTA,OKWUURATTA,OWERRI,21,524,E,500000
1497,IM,OMUNA-ORU,OMUNAORU,OWERRI,21,524,E,500000
1498,IM,ONICHA,ONICHA,OWERRI,21,524,E,500000
1499,IM,ONICHA EZINIHITTE,ONICHAEZINIHITTE,OWERRI,21,524,E,500000
1500,IM,OPARANADIM,OPARANADIM,OWERRI,21,524,E,500000
1501,IM,ORLU,ORLU,OWERRI,21,524,E,500000
1548,IM,ORSUIHITEKWU,ORSUIHITEKWU,OWERRI,21,629,R,700000
1502,IM,ORSU-OBODO,ORSUOBODO,OWERRI,21,524,E,500000
1503,IM,ORU IKPA AGBAJA,ORUIKPAAGBAJA,OWERRI,21,524,E,500000
1549,IM,OSINA,OSINA,OWERRI,21,629,R,700000
1504,IM,OSSEMATOR,OSSEMATOR,OWERRI,21,524,E,500000
1505,IM,OSUOMA,OSUOMA,OWERRI,21,524,E,500000
1506,IM,OTOK,OTOK,OWERRI,21,524,E,500000
1507,IM,OVORO,OVORO,OWERRI,21,524,E,500000
1508,IM,OWU-AMAKOHIA,OWUAMAKOHIA,OWERRI,21,524,E,500000
1509,IM,OZARRA,OZARRA,OWERRI,21,524,E,500000
1510,IM,UBURU,UBURU,OWERRI,21,524,E,500000
1511,IM,UDO TOWN,UDOTOWN,OWERRI,21,524,E,500000
1512,IM,UGBELLE,UGBELLE,OWERRI,21,524,E,500000
1513,IM,ULO ANO-AMANDUGBA,ULOANOAMANDUGBA,OWERRI,21,524,E,500000
1515,IM,UMUAKALI NAZE,UMUAKALINAZE,OWERRI,21,524,E,500000
1516,IM,UMUAKU-ISUOCHI,UMUAKUISUOCHI,OWERRI,21,524,E,500000
1517,IM,UMUALA-OGBOR,UMUALAOGBOR,OWERRI,21,524,E,500000
1518,IM,UMUANU,UMUANU,OWERRI,21,524,E,500000
1519,IM,UMUDI,UMUDI,OWERRI,21,524,E,500000
1520,IM,UMUDURU,UMUDURU,OWERRI,21,524,E,500000
1521,IM,UMUECHI,UMUECHI,OWERRI,21,524,E,500000
1522,IM,UMUEKWUNNE,UMUEKWUNNE,OWERRI,21,524,E,500000
1550,IM,UMUELEMAI,UMUELEMAI,OWERRI,21,629,R,700000
1523,IM,UMUEZE AMAIKE,UMUEZEAMAIKE,OWERRI,21,524,E,500000
1524,IM,UMUHU-OKABIA,UMUHUOKABIA,OWERRI,21,524,E,500000
1525,IM,UMULOGHO,UMULOGHO,OWERRI,21,524,E,500000
1526,IM,UMUNAMA-MBAISE,UMUNAMAMBAISE,OWERRI,21,524,E,500000
1527,IM,UMUNEKE-NGOR,UMUNEKENGOR,OWERRI,21,524,E,500000
1528,IM,UMUNNEOCHI,UMUNNEOCHI,OWERRI,21,524,E,500000
1529,IM,UMUNOHA,UMUNOHA,OWERRI,21,524,E,500000
1530,IM,UMUOGBOM IHITTE,UMUOGBOMIHITTE,OWERRI,21,524,E,500000
1531,IM,UMUOHIAGU,UMUOHIAGU,OWERRI,21,524,E,500000
1532,IM,UMUOHIRI,UMUOHIRI,OWERRI,21,524,E,500000
1533,IM,UMUOKANNE,UMUOKANNE,OWERRI,21,524,E,500000
1534,IM,UMUOPARAOCHA-UMULOLO,UMUOPARAOCHAUMULOLO,OWERRI,21,524,E,500000
1535,IM,UMUOZI-ORRI,UMUOZIORRI,OWERRI,21,524,E,500000
1536,IM,UNWANA,UNWANA,OWERRI,21,524,E,500000
1537,IM,URUALLA,URUALLA,OWERRI,21,524,E,500000
1538,IM,UTURU,UTURU,OWERRI,21,524,E,500000
1539,IM,UZOAGBA,UZOAGBA,OWERRI,21,524,E,500000
2121,KD,ACHUA,ACHUA,ZARIA,20,629,R,700000
2122,KD,ANCHAU,ANCHAU,ZARIA,20,629,R,700000
736,KD,BADIKO,BADIKO,KADUNA,21,629,R,700000
2123,KD,BAKORI,BAKORI,ZARIA,20,629,R,700000
2115,KD,BASAWA,BASAWA,ZARIA,20,524,E,500000
725,KD,BIRNIN-GWARI,BIRNINGWARI,KADUNA,21,524,E,500000
737,KD,CHIKUM L.G. SE.,CHIKUMLGSE,KADUNA,21,629,R,700000
2116,KD,DAKACE,DAKACE,ZARIA,20,524,E,500000
726,KD,DUTSE,DUTSE,KADUNA,21,524,E,500000
738,KD,FADA - KAGOMA,FADAKAGOMA,KADUNA,21,629,R,700000
2124,KD,FASKARI,FASKARI,ZARIA,20,629,R,700000
2125,KD,FUNTUA,FUNTUA,ZARIA,20,629,R,700000
739,KD,GODOGODO,GODOGODO,KADUNA,21,629,R,700000
2118,KD,GWAGWAJE,GWAGWAJE,ZARIA,20,524,E,500000
740,KD,GWANTU,GWANTU,KADUNA,21,629,R,700000
741,KD,GWANTU SANGA,GWANTUSANGA,KADUNA,21,629,R,700000
742,KD,IGABI LG,IGABILG,KADUNA,21,629,R,700000
728,KD,IGABI - TURUKU,IGABITURUKU,KADUNA,21,524,E,500000
2126,KD,IKARA,IKARA,ZARIA,20,629,R,700000
743,KD,JABA - KWOI,JABAKWOI,KADUNA,21,629,R,700000
744,KD,JAJI KADUNA COVERAGE,JAJIKADUNACOVERAGE,KADUNA,21,629,R,700000
745,KD,JANKASA,JANKASA,KADUNA,21,629,R,700000
729,KD,JANRUWA,JANRUWA,KADUNA,21,524,E,500000
730,KD,JEMA'A - KAFANCHAN,JEMAAKAFANCHAN,KADUNA,21,524,E,500000
746,KD,KACHIA,KACHIA,KADUNA,21,629,R,700000
731,KD,KAFANCHAN,KAFANCHAN,KADUNA,21,524,E,500000
747,KD,KAGARKO,KAGARKO,KADUNA,21,629,R,700000
748,KD,KAGORO,KAGORO,KADUNA,21,629,R,700000
749,KD,KAJURU,KAJURU,KADUNA,21,629,R,700000
750,KD,KAMURU,KAMURU,KADUNA,21,629,R,700000
732,KD,KARATUDU,KARATUDU,KADUNA,21,524,E,500000
751,KD,KARUA MANCHOK,KARUAMANCHOK,KADUNA,21,629,R,700000
752,KD,KAURA,KAURA,KADUNA,21,629,R,700000
753,KD,KAURU,KAURU,KADUNA,21,629,R,700000
2119,KD,KONGO,KONGO,ZARIA,20,524,E,500000
754,KD,KUBACHA,KUBACHA,KADUNA,21,629,R,700000
756,KD,KUDAN - HUNKUYI,KUDANHUNKUYI,KADUNA,21,629,R,700000
2128,KD,KUDUN,KUDUN,ZARIA,20,629,R,700000
757,KD,KURMI - MASA,KURMIMASA,KADUNA,21,629,R,700000
758,KD,Kurmim Sidei (Kachia),KURMIMSIDEIKACHIA,KADUNA,21,629,R,700000
760,KD,Kurmi-Musa,KURMIMUSA,KADUNA,21,629,R,700000
761,KD,KWOI,KWOI,KADUNA,21,629,R,700000
762,KD,MADAKIYA- KAFANCHAN,MADAKIYAKAFANCHAN,KADUNA,21,629,R,700000
2129,KD,MAKARFI,MAKARFI,ZARIA,20,629,R,700000
2131,KD,Makarfi L.G,MAKARFILG,ZARIA,20,629,R,700000
2132,KD,MALUMFASHI,MALUMFASHI,ZARIA,20,629,R,700000
763,KD,MANCHOK,MANCHOK,KADUNA,21,629,R,700000
733,KD,MARABAN JOS,MARABANJOS,KADUNA,21,524,E,500000
734,KD,MARABAN RIDO,MARABANRIDO,KADUNA,21,524,E,500000
2120,KD,MILE GOMA,MILEGOMA,ZARIA,20,524,E,500000
735,KD,SABON GANYA,SABONGANYA,KADUNA,21,524,E,500000
764,KD,SAMINAKA LERE,SAMINAKALERE,KADUNA,21,629,R,700000
765,KD,SANGA - QWANTU,SANGAQWANTU,KADUNA,21,629,R,700000
2133,KD,SOBA,SOBA,ZARIA,20,629,R,700000
2134,KD,Soba L.G,SOBALG,ZARIA,20,629,R,700000
766,KD,WASA STATION,WASASTATION,KADUNA,21,629,R,700000
767,KD,WUSASA,WUSASA,KADUNA,21,629,R,700000
2135,KD,YAKAWAGA,YAKAWAGA,ZARIA,20,629,R,700000
768,KD,ZANGON KATAF,ZANGONKATAF,KADUNA,21,629,R,700000
769,KD,ZONKWOA,ZONKWOA,KADUNA,21,629,R,700000
794,KN,ALBASA,ALBASA,KANO,21,629,R,700000
795,KN,ANJARA,ANJARA,KANO,21,629,R,700000
796,KN,AUYO,AUYO,KANO,21,629,R,700000
797,KN,BABURA,BABURA,KANO,21,629,R,700000
798,KN,BAGWAI,BAGWAI,KANO,21,629,R,700000
770,KN,BICHI,BICHI,KANO,21,524,E,500000
799,KN,BIRINIWA,BIRINIWA,KANO,21,629,R,700000
771,KN,BRINI KUDU,BRINIKUDU,KANO,21,524,E,500000
772,KN,BUKURE,BUKURE,KANO,21,524,E,500000
800,KN,BUNKURE,BUNKURE,KANO,21,629,R,700000
773,KN,CHROMAWA,CHROMAWA,KANO,21,524,E,500000
774,KN,DANBATA,DANBATA,KANO,21,524,E,500000
775,KN,DANBATTA,DANBATTA,KANO,21,524,E,500000
801,KN,DANGORA,DANGORA,KANO,21,629,R,700000
802,KN,DAWAKI KUDU,DAWAKIKUDU,KANO,21,629,R,700000
803,KN,DAWAKITOFA,DAWAKITOFA,KANO,21,629,R,700000
804,KN,DOGUWAR,DOGUWAR,KANO,21,629,R,700000
805,KN,GAGARAWA,GAGARAWA,KANO,21,629,R,700000
806,KN,GARKI,GARKI,KANO,21,629,R,700000
776,KN,GARKO,GARKO,KANO,21,524,E,500000
777,KN,GAYA,GAYA,KANO,21,524,E,500000
778,KN,GAZAWA,GAZAWA,KANO,21,524,E,500000
807,KN,GEIDAM,GEIDAM,KANO,21,629,R,700000
779,KN,GEWAZA,GEWAZA,KANO,21,524,E,500000
808,KN,GUMEL,GUMEL,KANO,21,629,R,700000
809,KN,GWARAM,GWARAM,KANO,21,629,R,700000
780,KN,GWAZO,GWAZO,KANO,21,524,E,500000
810,KN,GWIWA,GWIWA,KANO,21,629,R,700000
811,KN,HADEJIA,HADEJIA,KANO,21,629,R,700000
812,KN,JAHUN,JAHUN,KANO,21,629,R,700000
781,KN,JANGUZA,JANGUZA,KANO,21,524,E,500000
782,KN,KABO,KABO,KANO,21,524,E,500000
783,KN,KACHAKO,KACHAKO,KANO,21,524,E,500000
813,KN,KAFIN HAUSA,KAFINHAUSA,KANO,21,629,R,700000
784,KN,KARAYE,KARAYE,KANO,21,524,E,500000
814,KN,KAUGAMA,KAUGAMA,KANO,21,629,R,700000
785,KN,KAZAURE,KAZAURE,KANO,21,524,E,500000
815,KN,KEFFI MAIYALI,KEFFIMAIYALI,KANO,21,629,R,700000
816,KN,KINIKASAMA,KINIKASAMA,KANO,21,629,R,700000
817,KN,KIRU,KIRU,KANO,21,629,R,700000
818,KN,KIYAWA,KIYAWA,KANO,21,629,R,700000
786,KN,KURA,KURA,KANO,21,524,E,500000
819,KN,KWAKWANSO,KWAKWANSO,KANO,21,629,R,700000
820,KN,MADOBI,MADOBI,KANO,21,629,R,700000
821,KN,MAIGATIRI,MAIGATIRI,KANO,21,629,R,700000
822,KN,MALAMADORI,MALAMADORI,KANO,21,629,R,700000
787,KN,MINJIBRI,MINJIBRI,KANO,21,524,E,500000
788,KN,PANSHEKARA,PANSHEKARA,KANO,21,524,E,500000
823,KN,RANO,RANO,KANO,21,629,R,700000
824,KN,RIGIMI,RIGIMI,KANO,21,629,R,700000
825,KN,RIMIGADO,RIMIGADO,KANO,21,629,R,700000
826,KN,RINGIM,RINGIM,KANO,21,629,R,700000
827,KN,RONI,RONI,KANO,21,629,R,700000
828,KN,SHANONO,SHANONO,KANO,21,629,R,700000
829,KN,SHUWARIN,SHUWARIN,KANO,21,629,R,700000
830,KN,SUMAILA,SUMAILA,KANO,21,629,R,700000
789,KN,TAKAI,TAKAI,KANO,21,524,E,500000
790,KN,TOKARAWA,TOKARAWA,KANO,21,524,E,500000
831,KN,TSANYAWA,TSANYAWA,KANO,21,629,R,700000
791,KN,TUDUN WADA,TUDUNWADA,KANO,21,524,E,500000
832,KN,TUDUWADA,TUDUWADA,KANO,21,629,R,700000
792,KN,WUDIL,WUDIL,KANO,21,524,E,500000
833,KN,ZAKARI,ZAKARI,KANO,21,629,R,700000
793,KN,ZAKIRAI,ZAKIRAI,KANO,21,524,E,500000
939,KO,ABEJUKOLO,ABEJUKOLO,LOKOJA,20,629,R,700000
940,KO,ABOCHO,ABOCHO,LOKOJA,20,629,R,700000
941,KO,ADOGO,ADOGO,LOKOJA,20,629,R,700000
942,KO,ADORU,ADORU,LOKOJA,20,629,R,700000
943,KO,AGBAJA,AGBAJA,LOKOJA,20,629,R,700000
927,KO,AGBENEMA,AGBENEMA,LOKOJA,20,524,E,500000
944,KO,AGBUKOLO ABEJUKOLO,AGBUKOLOABEJUKOLO,LOKOJA,20,629,R,700000
945,KO,AGOJEJU-ODO,AGOJEJUODO,LOKOJA,20,629,R,700000
928,KO,AIYEGUNLE - GBEDE,AIYEGUNLEGBEDE,LOKOJA,20,524,E,500000
946,KO,AIYETOTORO-GBEDE,AIYETOTOROGBEDE,LOKOJA,20,629,R,700000
947,KO,AJAKA,AJAKA,LOKOJA,20,629,R,700000
948,KO,AKUTUPA,AKUTUPA,LOKOJA,20,629,R,700000
949,KO,ALOMA,ALOMA,LOKOJA,20,629,R,700000
950,KO,ALU,ALU,LOKOJA,20,629,R,700000
951,KO,AMURO,AMURO,LOKOJA,20,629,R,700000
952,KO,AYAGBA,AYAGBA,LOKOJA,20,629,R,700000
953,KO,AYANANGBA,AYANANGBA,LOKOJA,20,629,R,700000
954,KO,AYERE,AYERE,LOKOJA,20,629,R,700000
955,KO,AYILAMO,AYILAMO,LOKOJA,20,629,R,700000
956,KO,BAGANA,BAGANA,LOKOJA,20,629,R,700000
957,KO,DEKINA,DEKINA,LOKOJA,20,629,R,700000
958,KO,ECHENEME,ECHENEME,LOKOJA,20,629,R,700000
960,KO,EGBEDA-EGGA,EGBEDAEGGA,LOKOJA,20,629,R,700000
959,KO,EGBE MEKUN,EGBEMEKUN,LOKOJA,20,629,R,700000
961,KO,EGUME,EGUME,LOKOJA,20,629,R,700000
962,KO,EJIBA,EJIBA,LOKOJA,20,629,R,700000
963,KO,EJUKU,EJUKU,LOKOJA,20,629,R,700000
964,KO,EJULE,EJULE,LOKOJA,20,629,R,700000
965,KO,EJULE-ONE,EJULEONE,LOKOJA,20,629,R,700000
929,KO,EKINRIN-ADE,EKINRINADE,LOKOJA,20,524,E,500000
966,KO,EKIRIN - ADDE,EKIRINADDE,LOKOJA,20,629,R,700000
967,KO,IDAH HO,IDAHHO,LOKOJA,20,629,R,700000
968,KO,IDOFIN,IDOFIN,LOKOJA,20,629,R,700000
930,KO,IFE-IJUMU,IFEIJUMU,LOKOJA,20,524,E,500000
969,KO,IFE - OLUKOTUN,IFEOLUKOTUN,LOKOJA,20,629,R,700000
970,KO,IGBAGUN,IGBAGUN,LOKOJA,20,629,R,700000
971,KO,IGBARUKU OKE,IGBARUKUOKE,LOKOJA,20,629,R,700000
931,KO,IHIMA,IHIMA,LOKOJA,20,524,E,500000
972,KO,IJOWA,IJOWA,LOKOJA,20,629,R,700000
932,KO,IKOY-IJUMU,IKOYIJUMU,LOKOJA,20,524,E,500000
973,KO,ILUKE-BUNU,ILUKEBUNU,LOKOJA,20,629,R,700000
974,KO,IMANE,IMANE,LOKOJA,20,629,R,700000
975,KO,INYE,INYE,LOKOJA,20,629,R,700000
976,KO,ITAMA,ITAMA,LOKOJA,20,629,R,700000
977,KO,ITOBE,ITOBE,LOKOJA,20,629,R,700000
978,KO,IYA-GBEDE,IYAGBEDE,LOKOJA,20,629,R,700000
979,KO,IYAMOYE,IYAMOYE,LOKOJA,20,629,R,700000
980,KO,IYARA,IYARA,LOKOJA,20,629,R,700000
981,KO,IYEDE OPPA,IYEDEOPPA,LOKOJA,20,629,R,700000
982,KO,JEGE,JEGE,LOKOJA,20,629,R,700000
983,KO,KOLOKE,KOLOKE,LOKOJA,20,629,R,700000
933,KO,KOTON-KARFE,KOTONKARFE,LOKOJA,20,524,E,500000
984,KO,KPATA,KPATA,LOKOJA,20,629,R,700000
934,KO,MAGONGO,MAGONGO,LOKOJA,20,524,E,500000
985,KO,MAKUTU,MAKUTU,LOKOJA,20,629,R,700000
986,KO,MOPO,MOPO,LOKOJA,20,629,R,700000
987,KO,MOSUM,MOSUM,LOKOJA,20,629,R,700000
988,KO,OCHADAMU,OCHADAMU,LOKOJA,20,629,R,700000
935,KO,ODEKE,ODEKE,LOKOJA,20,524,E,500000
989,KO,ODO APE,ODOAPE,LOKOJA,20,629,R,700000
990,KO,ODO ARA,ODOARA,LOKOJA,20,629,R,700000
991,KO,ODO ERE,ODOERE,LOKOJA,20,629,R,700000
993,KO,ODO ERI,ODOERI,LOKOJA,20,629,R,700000
995,KO,ODU,ODU,LOKOJA,20,629,R,700000
996,KO,OFORACHI,OFORACHI,LOKOJA,20,629,R,700000
997,KO,OFUGO,OFUGO,LOKOJA,20,629,R,700000
936,KO,OGALA,OGALA,LOKOJA,20,524,E,500000
998,KO,OGBELOKO,OGBELOKO,LOKOJA,20,629,R,700000
999,KO,OGGA,OGGA,LOKOJA,20,629,R,700000
1000,KO,OGIDI,OGIDI,LOKOJA,20,629,R,700000
1001,KO,OGODU,OGODU,LOKOJA,20,629,R,700000
1002,KO,OGORI,OGORI,LOKOJA,20,629,R,700000
1003,KO,OGUGU,OGUGU,LOKOJA,20,629,R,700000
1004,KO,OGUMA,OGUMA,LOKOJA,20,629,R,700000
